image_path,class_dir,class_id,genus,species,domain
train_mini\03716_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_cyanea\4ea82f0d-29c2-45f9-8584-a2003a40d315.jpg,03716_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_cyanea,3716,Passerina,cyanea,US
train_mini\03716_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_cyanea\aa6ceb78-fe80-4eda-965c-7ecbef6753b1.jpg,03716_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_cyanea,3716,Passerina,cyanea,US
train_mini\03716_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_cyanea\d394ee96-f61d-4670-90a9-088bee8af96f.jpg,03716_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_cyanea,3716,Passerina,cyanea,US
train_mini\03716_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_cyanea\6dc4bfb9-a62f-4015-ace3-6cc20d309cb4.jpg,03716_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_cyanea,3716,Passerina,cyanea,US
train_mini\03716_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_cyanea\e2d36b4e-dd7c-4870-b9ce-3ab8cbfe6866.jpg,03716_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_cyanea,3716,Passerina,cyanea,US
train_mini\03716_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_cyanea\ea8160fb-04fb-4dfa-b4d0-40488910d6fb.jpg,03716_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_cyanea,3716,Passerina,cyanea,US
train_mini\03716_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_cyanea\e9c1fdb1-fc2c-48e9-8a5f-96bbb2e223a5.jpg,03716_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_cyanea,3716,Passerina,cyanea,US
train_mini\03716_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_cyanea\8531f497-a0c9-4b66-81f8-fe77cbb6badf.jpg,03716_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_cyanea,3716,Passerina,cyanea,US
train_mini\03716_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_cyanea\fdf2dfd9-12fd-4354-b7a2-3b154be83840.jpg,03716_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_cyanea,3716,Passerina,cyanea,US
train_mini\03716_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_cyanea\80b7e0da-9b0e-4979-8815-25b97c1c337b.jpg,03716_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_cyanea,3716,Passerina,cyanea,US
train_mini\03716_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_cyanea\b6c467ec-02da-4c48-bfd7-743f660e7008.jpg,03716_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_cyanea,3716,Passerina,cyanea,US
train_mini\03716_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_cyanea\a802d2df-c7fc-482b-b2d4-976d186b671a.jpg,03716_Animalia_Chordata_Aves_Passeriformes_Cardinalidae_Passerina_cyanea,3716,Passerina,cyanea,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\b55e452b-59aa-47c1-bb71-187a9e023be5.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\1b568c45-fd01-4aae-9c63-f2e385e27499.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\f06cad4d-6d16-431a-9d31-ec2dcfdec90b.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\3fd2b4dd-1ee4-4bb4-aebc-48eebd232c09.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\95739808-a29a-4531-adec-17db478b47f7.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\ee227fe5-529f-42a5-9e7b-7eeb2468007c.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\50da0550-4630-4e54-9d97-7c23367cc1de.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\51497a04-9b1a-4605-bbab-24b14f4a1378.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\b001ff0a-c2aa-4811-b890-5bacdbf75b64.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\7175eccf-f852-4960-9171-a69799ea0092.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\a8ba6aff-5c37-43ae-a83e-d9e1c1c014f2.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\1b3a9dfa-d4f2-42ca-a2f4-6f438dd7a69f.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\c1f9fbfd-bcbf-4e1a-bab4-1072bd59fab3.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\71edc59c-37e9-4054-8e63-d05e3a9760b7.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\9e302551-3138-4912-a5be-271628ee2163.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\50ce2bfc-59e0-4e6b-9c68-bc18195702fb.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\50c957a0-eb34-44dc-b6da-81d7a30b443f.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\d6b14cf6-3b5d-48ba-a930-3360512c1a88.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\80e1f42c-9ca4-4bab-b142-6a9ab7aca77a.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\b0ff5a89-df1e-48f6-8283-ae18f282343a.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\882127ab-5c36-4dc9-9711-b6279a2cc7e4.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\615e44aa-8895-4caa-b936-ac3a7c48034a.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\34f51b4a-b987-49b6-8e01-ac1872d5352a.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\ed22c254-f9ee-4106-9bc9-25ffe5c791c1.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\0ae11127-7c48-4642-aaa7-40f16d1fbe89.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\32fb6c0b-1ee5-42d0-a1e2-4a2565fb8f84.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\9d53d6fc-0d8f-4e74-8fc6-0437e81c01f6.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\bded3cb2-0d1b-4602-9ac7-d48114bd9d71.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\f668a936-a54e-41e0-90a3-34bc56e1f3f2.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\e2da9766-b7d3-471c-98f4-b8cacfeb90ec.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\90218f5d-dfba-477a-a785-d38556261dbb.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\8f703acb-a3da-4b6c-995d-061950489b01.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\9e8de1bb-934c-4bb5-90d7-19b1f20fbd9b.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\e7933ef8-bf9b-4eec-8fa6-4a84057d99d1.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\d0147a54-3a7f-4378-aec6-11f868720b7d.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\ca911a5f-6e09-43ad-b92b-a5cd0d3634a7.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\6417c83a-eec2-43f5-843c-fe38dfad2b78.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\c6982080-28a9-48e3-9008-f6a7a856e5a9.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\2b5fb0a9-e766-4490-a0c0-e4cfdb90f5bf.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\d54652ef-0aca-4615-8afe-eb9f6ad8a9f6.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\651c7935-fffe-4d4d-9fa2-cb2bfe1735e7.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\caf0d277-1870-4745-a299-5e5e6335b651.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\d3ef5a9b-177b-450f-8b06-ae04b58eea5c.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\3904574f-57ea-49e5-80a0-29ffa22a9b51.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\461945f7-5c19-4b5c-83b5-6bbe9c3958dd.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\f25c4ff7-fcd0-4558-992e-14b5d04eb14d.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\ec4684bb-dbcd-4c05-a9fb-898dcf5d6ed7.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\ca580436-f762-4777-b922-b393a6282c7b.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\71b8d256-a47a-4590-95e4-ef70ed4ca204.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis\c71ece35-da2b-464b-ad53-4e5ec01a82e0.jpg,03638_Animalia_Chordata_Aves_Galliformes_Phasianidae_Pternistis_capensis,3638,Pternistis,capensis,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\0af9d8bd-2d48-4c6f-990e-f16d8ec84560.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\ffe4ed39-acea-4e8e-bcc0-1a9271cc9a30.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\e96c36f2-3452-43de-b75b-46701acde37d.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\e1208b0e-3da2-4334-a9ce-816310bb737f.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\23627896-2dcc-4ac9-b9b9-fb8433e96323.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\a3bc338a-fe0a-4587-bd6f-b3746305a80c.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\5aa8aeeb-358b-4489-8890-0be2cfa4c874.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\ed342a75-391b-4773-ad33-c311cf010ead.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\e9fdfdaf-5884-4baf-b3d1-46a24bd53295.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\77b53bbe-614b-4aa7-b09d-2fed441bd5a7.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\044d9d13-4975-425b-b2b1-5ad200254323.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\5f7bf421-ecef-430a-91d8-5dfa70189e1f.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\6ea57f43-671b-4135-bb00-0eb359aa4e3d.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\cb1e832f-9613-4b89-bf51-6552638a0a67.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\5120fb26-20f2-4348-8b9d-1c62fb8d2efd.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\3f1d0b91-2881-4681-86be-ec563d4c292d.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\e47ee336-0d43-47f4-b49b-20391ea1b0dd.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\ba8dba2a-6ea6-46a9-94b3-3aef1996e60e.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\3125c5ce-5078-4004-bea7-e044d3ba78b5.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\a31e2c01-52a8-46d7-9c7d-469719fcf1f5.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\ec1730ad-500c-43c1-aade-7621e856009a.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\a063570d-e011-4e09-aebc-22dda9efefdd.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\decdee1f-ff92-441f-a15c-d99cbbc2a111.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\6aa36b9b-8675-4802-8ba7-0c636d79b42e.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\540ba4f8-cb5e-4ad4-ad60-28e1392a80b9.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\74d6136c-3eb3-4af1-bff4-d07f3183397e.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\0bd4687c-a750-460f-833d-548c0b3bfa52.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\3c60f944-ed28-40a5-8fbb-56427617a02c.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\085e36e3-e808-4bbc-ac62-a4167a97bf0c.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\7b0c5dec-034d-4ae4-8e39-4d1b9caa75df.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\e7816179-d18f-4488-b370-37ceca514e23.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\5f9ebb6f-f355-49e4-822e-0fa2a80d20aa.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\e82f193b-f00b-4567-b53e-3bda3ec14685.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\c32b3037-00a2-455c-9231-a9fb02e3aab2.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\26ca5fb1-b45e-4d2e-ae0b-6ff39e1c7cd9.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\c086dc5c-99e0-45bf-9dae-d164752da2fc.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\c4881ac1-d4ea-4b78-aa8a-6951bf01cd5a.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\c8c0e565-7820-4cc2-a407-588aff5b097a.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\b54de405-98bd-4b6d-808a-0720dec6c77c.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\f6e2d370-af99-4f51-aeb8-d3e3d578e18c.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
train_mini\04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea\6c8441f1-a6ee-4a44-923d-d6691a53a635.jpg,04156_Animalia_Chordata_Aves_Passeriformes_Polioptilidae_Polioptila_caerulea,4156,Polioptila,caerulea,US
