image_path,class_dir,class_id,genus,species,domain
train_mini\04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis\431ea902-98d3-4112-8344-07d217b6dc51.jpg,04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis,4319,Myiozetetes,cayanensis,EU
train_mini\04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis\b235dd04-6a49-406e-a521-91922a23b03e.jpg,04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis,4319,Myiozetetes,cayanensis,EU
train_mini\04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis\16b25193-4ced-4fd8-abd8-01c01fc00e64.jpg,04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis,4319,Myiozetetes,cayanensis,EU
train_mini\04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis\e784cac4-da21-478a-80e9-21d0c277eb39.jpg,04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis,4319,Myiozetetes,cayanensis,EU
train_mini\04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis\3ff3f94f-1764-40de-a970-27f0ce0e0edf.jpg,04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis,4319,Myiozetetes,cayanensis,EU
train_mini\04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis\e2a1b00a-5997-4ba1-94fa-3ca0bae8bc61.jpg,04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis,4319,Myiozetetes,cayanensis,EU
train_mini\04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis\5f4b6144-e557-41c2-8a57-834dcc1a52c1.jpg,04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis,4319,Myiozetetes,cayanensis,EU
train_mini\04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis\15457a53-6474-4fe2-a4fe-f08fa24f0c96.jpg,04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis,4319,Myiozetetes,cayanensis,EU
train_mini\04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis\11644bcc-90ae-4436-a960-1ce34c2e1d98.jpg,04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis,4319,Myiozetetes,cayanensis,EU
train_mini\04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis\a0dcaab8-360f-44ce-88c8-a02fa809413b.jpg,04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis,4319,Myiozetetes,cayanensis,EU
train_mini\04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis\5968d6a7-747e-4f4d-a7bb-e97461a830d9.jpg,04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis,4319,Myiozetetes,cayanensis,EU
train_mini\04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis\c1216922-3702-42b6-84a7-9ff341f61383.jpg,04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis,4319,Myiozetetes,cayanensis,EU
train_mini\04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis\13525384-2bfe-4a31-ad50-e95c16378019.jpg,04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis,4319,Myiozetetes,cayanensis,EU
train_mini\04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis\ebbd7906-6b7a-43b9-b486-3decc3268ebe.jpg,04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis,4319,Myiozetetes,cayanensis,EU
train_mini\04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis\6c27f649-7aaf-43f4-b70b-c38c89f9f442.jpg,04319_Animalia_Chordata_Aves_Passeriformes_Tyrannidae_Myiozetetes_cayanensis,4319,Myiozetetes,cayanensis,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\1b21198e-f4dd-4e18-a8db-2daecf8b94fa.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\f9ac7c6e-f537-4482-af2d-d9023d31242f.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\7c2b6b07-8f44-46a4-afe7-c921d7d1e584.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\d192c193-17a9-4a72-8388-e95cc223b02b.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\438ed5c5-1065-4271-8663-4d9483cfa59a.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\4c30f3c6-9fba-4001-b5ea-5e59552f0ca8.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\63dcebe4-d388-4a18-921e-18cea40437a7.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\42570598-9e84-40aa-86c5-f04f1328da49.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\d831ae46-fcd4-449a-a688-3eafbf82690a.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\dc761f17-8bd0-4d74-b087-2a5506da5fcb.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\a7e06f1d-2330-4403-9fc5-d7aac77bd345.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\215c79cb-cacb-4d45-98ed-77558408a1e3.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\81d36d78-155e-4fd5-883a-1b943cc79ecb.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\a017c551-0469-4174-b67b-ba35e5fa5bea.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\145414b8-fc2c-4a6f-bb3c-056e65817c7f.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\fa4d873a-895d-4dce-927d-187bde1a1890.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\ddef82f9-7721-4ad3-acea-1b308eecf241.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\629c203d-2091-43d4-b1b6-134d552da30f.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\3daebdeb-4e7c-41f8-bedf-3af66c8b16b0.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\c679ff43-fdcb-4ea2-b6de-5ec610b2eda0.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\3fff476e-523f-4a6c-84f3-5635f6a58b54.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\2c0c126a-2d62-46e3-85b7-fca512a6ed29.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\35164d5e-0ca9-43e1-a6b6-889306118185.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\abede4bf-4ac9-4573-bc64-a9dc3435e515.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\cd5639b6-5f9e-4ed0-b01a-d1d9648e8f25.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\a745dd53-3a92-4ef2-a7b7-2871f5a401e4.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\2148fef4-0c3c-4d84-87fc-d3afe1b991a6.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\c090e5f0-56f6-4b3a-b9dc-fdd6fdeb951e.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\a93a776d-2a6e-4ae0-9b54-9b7cd1b83c6e.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\66ae9a10-a35f-4820-8651-ffb61a877e13.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\3fc842df-67c3-4d51-8862-63da6251a0c3.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\14eea333-8ebe-4f50-a8f3-c08711431016.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\10f96f1b-788b-4a0b-96fb-c095abd4ccde.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\899df3fe-0fdf-4d4a-a1c3-31672176e2e1.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\dba33602-b08b-4d4d-8082-481e121be5ff.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\9b611fa3-3324-4bc0-9145-63f5b9a1999c.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\fbd74786-c388-48d8-bfb5-4ada38245b45.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\5ee4d413-132a-4e8c-8dc1-d487bd44956c.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\b628c008-96ec-4b26-a91b-4a6f45081d95.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\891d0378-4b47-4fe0-a4aa-f1c0bb957881.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\47ba2203-f558-4885-ab8a-3fc6fdc7acd5.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\b401ec30-1877-47ef-a7b6-71aabb4c25bf.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\b6e05959-36fb-4871-aa42-1c8903ed392e.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\5b4821ba-20ea-48f2-af7f-104a64ee9328.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\c6698bce-a262-431d-9caa-51c6ddf6eeb5.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\6d063cb3-5a46-427b-82c8-80ac072a5f3d.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\9ad84f15-252c-44b3-8bd3-946220a84677.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\ca816c08-7c3c-46ca-90a3-3855229ebc53.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\97147255-0980-4168-bb58-c02f30bcd969.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri\869e9d4a-6a67-449f-a831-3bda0cc6a2cb.jpg,03395_Animalia_Chordata_Aves_Charadriiformes_Laridae_Chroicocephalus_bulleri,3395,Chroicocephalus,bulleri,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\56068174-4939-4b1e-916c-6701f815afa2.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\c72e198f-18a7-4dcb-89f5-7a0044a4ea54.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\f9451422-fa4a-4b85-a596-33a10ea9ef75.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\da45f77e-a448-4e02-b533-86e96a7814b0.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\b5b1d696-6356-424c-ae63-060df8e375bc.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\42d69467-781c-4864-9b29-b047584cbad3.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\d0bd82df-9d09-4257-aa7d-bc08ed350410.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\d51551a4-aa9d-4721-9e22-e0a594265283.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\94185592-3764-4998-a53b-ad6c277dc9aa.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\8e4119e0-112b-4535-a745-ca07cd098160.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\542cc78f-8950-4698-a639-bb2525ecc0f3.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\caecbf5f-76c4-462b-8488-0a6977d15968.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\5c29598e-71e5-4aa1-bf7e-627723b1efd2.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\3ad8cdbe-41ac-41b0-b45e-62508efc1367.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\bf54878e-e3ec-4a45-9c58-fd11b6afd413.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\5ff30227-92a7-49f2-8204-ffe2b6169ba9.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\56bda2c2-94cf-4561-8fec-e7ebd6dcfd66.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\41917de3-d919-42ab-b297-1cbd29a6f816.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\055b3831-5d0e-400f-b594-53d7dcccff67.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\4801381d-7cc4-4f11-87f7-feaacb63d20e.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\05236bbe-ecf5-49d4-be60-34649772e9c7.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\c3f175cf-fec5-4f06-94d2-8591c92e31e1.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\d9abd001-bcdf-4dea-99b1-10b47aef18c7.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\7d1344e8-7716-4c0d-86e9-2b12aa9c68c7.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\39244657-f0d0-4ddb-800f-eb35377ae242.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\c18aaae4-3a91-4982-838b-f71c796cee37.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\baced7bc-c69e-4695-9def-1e2cf4dccfcf.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\d97b3240-31a3-402e-b6ac-d8cac1079a76.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\df259fc6-2fdb-4ab6-972d-2eac836685ef.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\82816635-9063-48a8-8241-7e59a873f136.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\8f34837a-a4b8-43b1-bbe1-de99358ef328.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\7791afba-21c3-4745-b37e-75688d1519f3.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\741eaa95-abb2-44b3-87a1-b1580c24cde2.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
train_mini\03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii\15b623e2-8141-45f1-99c1-75352cc31616.jpg,03877_Animalia_Chordata_Aves_Passeriformes_Icteridae_Icterus_bullockii,3877,Icterus,bullockii,EU
